DATE,avg_expenditure_55_64,avg_expenditure_35_44,avg_expenditure_25_34,avg_expenditure_45_54,CPI,employees_construction,HCAI_GOVT,houses-for-sale-to-sold,HCAI_PP,HCAI_GSE,MORTGAGE30US,GDP,PERMIT,pvt_owned_house_under_const,personal_saving_rate,population,house_units_completed,retail_sales_home_furnishing_stores,UNRATE,unrate_construction,industrial_production_cement,producer_price_index_concrete_brick,job_gains_private,residential_const_val,target,homeownership,nonresidential_const_val,avg_expenditure_35_54,gdp_per_capita,CPI_TREND,GDP_RATE,GDP_TREND,EMP_CONST_RATE,EMP_CONST_TREND,HCAI,houses-for-sale-to-sold-rate,HOUSES_S2S_TREND,industrial_production_cement_cum,cpi_cum,houses-for-sale-to-sold-cum,job_gains_private_cum,pvt_owned_house_under_const_cum,PERMIT_cum,house_units_completed_cum,industrial_production_cement_rate,pvt_owned_house_under_const_rate,PERMIT_rate,job_gains_private_rate,house_units_completed_rate,PERMIT_TREND,job_gains_private_trend,pvt_owned_house_under_const_trend,house_units_completed_trend
2006-05,52039.0,58086.0,47552.0,57883.0,0.496277915632743,7713.0,20.366,1.824549292051046,21.40731098,6.958372784,6.5975,13792.344,1905.0,1409.0,3.6,298665.33,1897.0,9368.0,4.6,1.88706964903238,160.6514,169.4,2588.67,633815.0,184.156,68.8,292927.0,115969.0,0.046179929890088,UP,0.0594731150539166,UP,0.0558551245653735,UP,16.243894588,0.2401092431567713,UP,11774.9122,18.5697521909509,110.65296011655091,202943.28,87198.0,143461.0,133062.0,0.1882574954778472,0.2119731177584292,0.1977882774032153,0.168537977359732,0.1973594341584952,UP,UP,UP,UP
2006-06,52289.0,58208.0,47546.0,57947.0,0.197530864197532,7699.0,20.366,1.840549633397487,21.37731098,7.088372784,6.682,13831.264,1867.0,1383.0,3.7,298922.66,2050.0,9485.0,4.6,1.7227665977411035,161.3281,169.4,2588.67,615053.0,183.507,68.9,299334.0,116155.0,0.046270376424457,UP,0.0566643443390327,UP,0.04870574118425,UP,16.277227921333335,0.2325768699064833,UP,11936.2403,18.767283055148432,112.49350974994842,205531.95,88581.0,145328.0,135112.0,0.185133729867977,0.209044542266442,0.1923852376799347,0.1662534813141684,0.1948186473388274,UP,UP,UP,UP
2006-07,52539.0,58330.0,47540.0,58011.0,0.295712173484489,7712.0,20.352,1.9878743481543453,21.36200647,7.229796828,6.7625,13870.188,1763.0,1363.0,3.1,299180.0,1934.0,9442.0,4.7,1.8082887711792652,152.8727,169.4,2515.0,598487.0,183.067,69.0,301402.0,116341.0,0.0463606791897854,UP,0.0538797303743831,UP,0.0476691640941593,UP,16.314601099333334,0.3258421509655676,UP,12089.113,19.06299522863292,114.48138409810277,208046.95,89944.0,147091.0,137046.0,0.1821043965335889,0.2058688902183529,0.1862356320766061,0.1631673955307016,0.192212259811483,UP,UP,UP,UP
2006-08,52789.0,58452.0,47534.0,58075.0,0.196560196560197,7720.0,21.092,1.9021075263969205,21.35200647,7.329796827999999,6.523999999999999,13926.648,1722.0,1339.0,3.3,299435.33,1877.0,9422.0,4.7,1.7749523509116738,153.7995,169.4,2515.0,584460.0,182.596,68.97,306563.0,116527.0,0.0465097021116379,UP,0.0533477807447358,UP,0.0431455035222447,UP,16.591267765999998,0.2347828110308457,UP,12242.9125,19.25955542519312,116.38349162449968,210561.95,91283.0,148813.0,138923.0,0.1790909413449475,0.2022933427061016,0.1798637731047034,0.1601641891445003,0.1887007790845434,UP,UP,UP,UP
2006-09,53039.0,58574.0,47528.0,58139.0,-0.490436488474757,7718.0,21.832,1.9021075263969205,21.34200647,7.429796828,6.4025,13983.108,1655.0,1317.0,3.2,299690.66,2011.0,9549.0,4.5,1.7227665977411035,149.9671,169.4,2515.0,573878.0,182.798,68.94,307094.0,116713.0,0.0466584711048385,DOWN,0.0528204062560687,UP,0.0400502875255315,UP,16.86793443266667,0.2062813777416886,UP,12392.879599999998,18.76911893671836,118.2855991508966,213076.95,92600.0,150468.0,140934.0,0.1757306115516669,0.1983192506137673,0.1728838178226506,0.157240554686082,0.1865024502560805,UP,UP,UP,UP
2006-10,53289.0,58696.0,47522.0,58203.0,-0.542138984721521,7682.0,22.574,1.9878743481543453,21.32123934,7.524038627,6.3575,14039.56,1570.0,1283.0,3.2,299946.0,1918.0,9375.0,4.4,1.5040773967762742,151.0867,169.4,2590.0,561444.0,183.198,68.9,304567.0,116899.0,0.0468069585858787,DOWN,0.0522968281435207,UP,0.0293245157080435,UP,17.139759322333333,0.2788862162569843,UP,12543.966299999998,18.22697995199684,120.27347349905097,215666.95,93883.0,152038.0,142852.0,0.172405930853622,0.1941225386834893,0.1662657170780926,0.1551219305887508,0.1833833585105089,UP,UP,UP,UP
2006-11,53539.0,58818.0,47516.0,58267.0,-0.148662041625379,7666.0,22.034,1.88706964903238,20.30123934,7.684038627,6.24,14098.26,1535.0,1265.0,3.6,300167.0,1893.0,9311.0,4.5,1.791759469228055,153.3176,169.4,2590.0,548971.0,183.609,68.73,312164.0,117085.0,0.0469680544496896,DOWN,0.0496142435805037,UP,0.0186970555195794,UP,16.673092655666665,0.1591401803052172,UP,12697.2839,18.07831791037146,122.16054314808332,218256.95,95148.0,153573.0,144745.0,0.168866781072149,0.1896252480523552,0.159230640942282,0.1530579098734583,0.1806386322781295,UP,UP,UP,UP
2006-12,53789.0,58940.0,47510.0,58331.0,0.148883374689833,7685.0,21.494,1.8718021769015916,19.281239340000003,7.844038627000001,6.135,14156.96,1638.0,1247.0,3.5,300388.0,1888.0,9334.0,4.4,1.9315214116032136,167.7527,169.4,2590.0,545011.0,184.138,68.56,320162.0,117271.0,0.0471289132721679,UP,0.0469609930831789,UP,0.0199770081470015,UP,16.206425989,0.1636488002976554,UP,12865.0366,18.22720128506129,124.03234532498492,220846.95,96395.0,155211.0,146633.0,0.1662544448946076,0.1849537851215502,0.1537824318193392,0.1510464042225558,0.1776609076385254,UP,UP,UP,UP
2007-01,53869.0,58924.0,47564.0,58568.0,0.305252725470763,7725.0,20.969,1.9740810260220096,18.2491288,8.019024255,6.2175,14215.651,1626.0,1217.0,3.2,300609.0,1822.0,9609.0,4.6,2.186051276738094,159.9997,173.4,2605.0,537571.0,184.516,68.4,320249.0,117492.0,0.0472895056368904,UP,0.044335514619354,UP,0.0161820051999056,UP,15.745717685,0.1686534653497232,UP,13025.0363,18.532454010532057,126.00642635100694,223451.95,97612.0,156837.0,148455.0,0.161141560567938,0.1798822117514842,0.1477199053012373,0.14903479599466,0.1735614132930264,UP,UP,UP,UP
2007-02,53952.0,58914.0,47618.0,58805.0,0.535036755987662,7626.0,20.969,2.066862759472976,16.0091288,8.199024255,6.285,14277.791,1598.0,1206.0,3.6,300834.0,1640.0,9369.0,4.5,2.3513752571634776,153.1247,173.6,2605.0,531641.0,184.598,68.33000000000001,332339.0,117719.0,0.0474606959319757,UP,0.0449232414979158,UP,-0.0049705792331873,DOWN,15.059051018333331,0.1336509147087926,UP,13178.161,19.06749076651972,128.07328911047992,226056.95,98818.0,158435.0,150095.0,0.1561040841128116,0.1748609422799923,0.1421569563323637,0.147073449909451,0.1682710242712189,UP,UP,UP,UP
2007-03,54035.0,58904.0,47672.0,59042.0,0.910569585108543,7706.0,20.969,2.066862759472976,13.7691288,8.379024255,6.156000000000001,14339.931,1596.0,1192.0,3.9,301059.0,1623.0,9406.0,4.4,2.19722457733622,154.2676,175.7,2605.0,527865.0,184.149,68.26,340354.0,117946.0,0.0476316303448825,UP,0.0455062158637095,UP,0.0022085101539221,UP,14.372384351666668,0.1522583044874726,UP,13332.4286,19.97806035162826,130.1401518699529,228661.95,100010.0,160031.0,151718.0,0.1523504352247883,0.1698449695898478,0.1368872610046302,0.1451605017968733,0.1614827133838539,UP,UP,UP,UP
2007-04,54118.0,58894.0,47726.0,59279.0,0.649616268650889,7686.0,20.966,2.0014800002101243,11.54173958,8.571120082,6.18,14402.082,1470.0,1181.0,3.8,301284.0,1539.0,9430.0,4.5,2.151762203259462,152.5383,188.5,2549.0,523666.0,183.01,68.2,345178.0,118173.0,0.0478023459592942,UP,0.0460849681696082,UP,-0.0051907721014373,DOWN,13.692953220666666,0.0838226661821386,UP,13484.9669,20.62767662027915,132.14163187016302,231210.95,101191.0,161501.0,153257.0,0.1493417796548194,0.1651190269455529,0.1318159360856198,0.1432416507179922,0.1556601781432119,UP,UP,UP,UP
2007-05,54201.0,58884.0,47780.0,59516.0,0.61107186747047,7673.0,20.916,2.0541237336955462,11.11173958,8.451120082000001,6.2620000000000005,14456.092,1493.0,1164.0,3.6,301543.33,1536.0,9331.0,4.4,1.9315214116032136,154.5282,188.5,2549.0,514131.0,181.6,68.2,358048.0,118400.0,0.0479403474120949,UP,0.0470022618034835,UP,-0.0051995437563338,DOWN,13.492953220666664,0.1185163567757868,UP,13639.4951,21.23874848774962,134.19575560385857,233759.95,102355.0,162994.0,154793.0,0.1469984522020722,0.1602657680204962,0.1276501690551845,0.1413682029749115,0.1512735554809982,UP,UP,UP,UP
2007-06,54284.0,58874.0,47834.0,59753.0,0.193797517660565,7687.0,20.866,2.1041341542702074,10.68173958,8.331120082,6.657500000000001,14510.102,1407.0,1161.0,3.5,301802.66,1481.0,9264.0,4.6,1.7749523509116738,149.986,188.5,2549.0,505936.0,180.254,68.2,369495.0,118627.0,0.0480781117038531,UP,0.0479135594887804,UP,-0.0015598599289175,DOWN,13.292953220666666,0.1338398135602619,UP,13789.4811,21.432546005410185,136.29988975812878,236308.95,103516.0,164401.0,156274.0,0.1443268867493656,0.155808802468295,0.123315308568783,0.139538562753544,0.1455068127056184,UP,UP,UP,UP
2007-07,54367.0,58864.0,47888.0,59990.0,-0.0254377207802054,7660.0,20.81634899,2.1162555148025524,10.2635292,8.219771195,6.695,14564.117,1361.0,1144.0,3.4,302062.0,1534.0,9315.0,4.7,1.7749523509116738,150.4928,188.5,2458.67,495976.0,179.111,68.2,370632.0,118854.0,0.0482156544020764,DOWN,0.0488189751192867,UP,-0.0067655735557445,DOWN,13.099883128333332,0.0625823593102171,UP,13939.9739,21.40710828462998,138.41614527293137,238767.62,104660.0,165762.0,157808.0,0.1424552375039993,0.1515297464966033,0.1195015817685476,0.1377270023008194,0.1410624683170858,UP,UP,UP,UP
2007-08,54450.0,58854.0,47942.0,60227.0,-0.183390222708711,7610.0,20.74634899,2.2192034840549946,10.2935292,8.059771195,6.572,14614.427,1321.0,1123.0,3.1,302317.67,1512.0,9300.0,4.6,1.667706820558076,149.1233,188.5,2458.67,480974.0,178.11700000000002,68.07000000000001,384672.0,119081.0,0.0483412927864917,DOWN,0.0482050643945445,UP,-0.0143511921630903,DOWN,13.033216461666669,0.1541858446801265,UP,14089.0972,21.22371806192127,140.63534875698633,241226.29,105783.0,167083.0,159320.0,0.1404540519214314,0.147425255063552,0.115800210763972,0.1359555464842675,0.1369949355080588,UP,UP,UP,UP
2007-09,54533.0,58844.0,47996.0,60464.0,0.275590740535893,7577.0,20.67634899,2.2192034840549946,10.3235292,7.899771195,6.3825,14664.737,1261.0,1108.0,3.1,302573.34,1356.0,9141.0,4.7,1.7578579175523736,149.8047,188.5,2458.67,465709.0,177.558,67.94,395532.0,119308.0,0.0484667188457515,UP,0.0475957387191448,UP,-0.0184379201661907,DOWN,12.966549795,0.1541858446801265,UP,14238.9019,21.499308802457165,142.85455224104132,243684.96,106891.0,168344.0,160676.0,0.1388557073726059,0.1435204820020649,0.1122590679399211,0.1342228754294322,0.1310982192958107,UP,UP,UP,UP
2007-10,54616.0,58834.0,48050.0,60701.0,0.213919132812117,7565.0,20.612,2.1400661634962708,10.36258546,7.747088681,6.375,14715.058,1192.0,1096.0,3.0,302829.0,1405.0,9142.0,4.7,1.8082887711792652,147.7916,188.6,2562.33,447819.0,176.62400000000002,67.8,408729.0,119535.0,0.0485919710463661,UP,0.0469922641586551,UP,-0.0153475826833938,DOWN,12.907224713666666,0.0737708449943425,UP,14386.6935,21.71322793526928,144.9946184045376,246247.29,107987.0,169536.0,162081.0,0.1370639398119285,0.1399615233483918,0.1089348040481208,0.132600955327776,0.1262870809952269,UP,UP,UP,UP
2007-11,54699.0,58824.0,48104.0,60938.0,0.593961787341581,7523.0,20.042,2.2407096892759584,9.64258546,7.277088681,6.208,14712.218,1224.0,1080.0,2.8,303050.67,1390.0,9094.0,4.7,1.824549292051046,151.5488,188.6,2562.33,431878.0,175.14700000000002,67.8,402136.0,119762.0,0.0485470565037853,UP,0.0426269195141454,UP,-0.0188299723802788,DOWN,12.320558047,0.1717674656256223,UP,14538.242300000002,22.30718972261086,147.23532809381354,248809.62,109067.0,170760.0,163471.0,0.1353944731400344,0.1365287982122687,0.1060830378775241,0.1310149872843402,0.1216620310326327,UP,UP,UP,UP
2007-12,54782.0,58814.0,48158.0,61175.0,-0.0670863129647814,7490.0,19.472,2.26176309847379,8.92258546,6.807088681,6.095,14709.378,1149.0,1059.0,3.2,303272.34,1328.0,9009.0,5.0,2.2407096892759584,145.0394,188.6,2562.33,416486.0,174.342,67.8,401961.0,119989.0,0.0485022076197255,DOWN,0.0382788736079132,UP,-0.025701579461431,DOWN,11.733891380333333,0.189242943468017,UP,14683.2817,22.24010340964608,149.49709119228731,251371.95,110126.0,171909.0,164799.0,0.1321962565915662,0.1331708317539214,0.1021797855130445,0.1294637870834729,0.1167936830557346,UP,UP,UP,UP
2008-01,54590.0,58682.0,48020.0,60973.0,0.497057647260469,7476.0,18.9,2.2300144001592104,8.207419812,6.341538995,5.758,14706.538,1094.0,1041.0,3.2,303494.0,1331.0,8873.0,5.0,2.3978952727983707,148.6468,189.0,2440.0,402138.0,173.132,67.8,414958.0,119655.0,0.0484574258469689,UP,0.0339486160642334,UP,-0.0327639331904927,DOWN,11.149652935666666,0.1219050561357492,UP,14831.928500000002,22.737161056906547,151.72710559244652,253811.95,111167.0,173003.0,166130.0,0.1299088135701197,0.1300331385029364,0.0981018859202217,0.1273972363643185,0.1124887323816232,UP,UP,UP,UP
2008-02,54397.0,58556.0,47881.0,60767.0,0.290411218495348,7453.0,18.0,2.272125885509337,7.497419811999999,5.661538995,5.9175,14759.588,1014.0,1025.0,3.6,303716.0,1274.0,8594.0,4.9,2.4336133554004498,145.2225,189.0,2440.0,386197.0,171.54,67.89999999999999,411129.0,119323.0,0.0485966758419049,UP,0.0331876524349456,UP,-0.0229468255358152,DOWN,10.386319602333332,0.0946840241807091,UP,14977.151000000002,23.02757227540189,153.99923147795585,256251.95,112192.0,174017.0,167404.0,0.1279647833364467,0.1269319149040259,0.0938085810231989,0.1253741815014703,0.1091416256738295,UP,UP,UP,UP
2008-03,54204.0,58430.0,47742.0,60561.0,0.866821293098967,7406.0,17.099999999999998,2.3513752571634776,6.787419812,4.981538994999999,5.97,14812.638,967.0,1014.0,3.4,303938.0,1195.0,8631.0,5.1,2.4849066497880004,141.695,189.0,2440.0,390471.0,170.053,68.0,406437.0,118991.0,0.0487357224170719,UP,0.0324327118632314,UP,-0.0397087637125449,DOWN,9.622986268999998,0.1289684903005904,UP,15118.846,23.89439356850086,156.35060673511933,258691.95,113206.0,174984.0,168599.0,0.125742736943763,0.1239389869095892,0.0893269947055191,0.1233932595608714,0.1054995797959466,UP,UP,UP,UP
2008-04,54011.0,58304.0,47603.0,60355.0,0.606477838971956,7327.0,16.212,2.33214389523559,6.06396669,4.296422436,5.9175,14865.701,1008.0,1009.0,2.9,304160.0,1022.0,8606.0,5.0,2.4069451083182885,141.7131,189.0,2427.0,385328.0,168.338,68.1,411413.0,118659.0,0.0488746087585481,UP,0.0316838336271548,UP,-0.0478343369648253,DOWN,8.857463042000001,0.1529010642311423,UP,15260.559100000002,24.50087140747281,158.68275063035492,261118.95,114215.0,175992.0,169621.0,0.1236961614456143,0.1210728170155483,0.0859272048656025,0.1216455533595584,0.1014502856758356,UP,UP,UP,UP
2008-05,53818.0,58178.0,47464.0,60149.0,0.842088603175631,7274.0,16.062,2.3702437414678603,5.77396669,4.056422436,6.036,14876.801,995.0,991.0,7.3,304407.33,1142.0,8587.0,5.4,2.151762203259462,137.6036,188.3,2427.0,381911.0,166.65900000000002,68.03,414316.0,118327.0,0.0488713625916958,UP,0.0286871023237489,UP,-0.0534013266307309,DOWN,8.630796375333334,0.1431434443100202,UP,15398.162700000004,25.342960010648447,161.0529943718228,263545.94999999995,115206.0,176987.0,170763.0,0.1212785615061776,0.1182746673462499,0.0823628932355184,0.1199330019723503,0.0981878897577087,UP,UP,UP,UP
2008-06,53625.0,58052.0,47325.0,59943.0,1.0076996934894,7213.0,15.912,2.3702437414678603,5.48396669,3.816422436,6.32,14887.901,1180.0,975.0,5.1,304654.66,1142.0,8473.0,5.6,2.1041341542702074,134.7346,188.3,2427.0,374495.0,165.017,67.96,408045.0,117995.0,0.0488681216955617,UP,0.0257037731609917,UP,-0.0636456368454593,DOWN,8.404129708666668,0.1190887399820607,UP,15532.897300000002,26.350659704137847,163.4232381132907,265972.94999999995,116181.0,178167.0,171905.0,0.1190541188732759,0.1154231297310929,0.0804127473739894,0.1182545528239332,0.0953311218228569,UP,UP,UP,UP
2008-07,53432.0,57926.0,47186.0,59737.0,0.525101112812213,7160.0,15.75,2.3513752571634776,5.199100982,3.571247116,6.425999999999999,14898.999,921.0,955.0,4.0,304902.0,1087.0,8369.0,5.8,2.079441541679836,135.0042,188.7,2314.67,364873.0,163.566,67.9,411470.0,117663.0,0.0488648778951925,UP,0.0227332656984045,UP,-0.0675020027799456,DOWN,8.173449366,0.1053521124049973,UP,15667.901500000002,26.87576081695006,165.77461337045415,268287.61999999994,117136.0,179088.0,172992.0,0.1168535960640936,0.1126186519602251,0.0773242805115171,0.116568836304254,0.0918662464423446,UP,UP,UP,UP
2008-08,53239.0,57800.0,47047.0,59531.0,-0.399156225564174,7114.0,15.41,2.424802725718295,5.4291009820000005,3.391247116,6.4775,14802.069,858.0,936.0,3.5,305140.0,1017.0,8154.0,6.1,2.1041341542702074,126.4443,190.7,2314.67,352598.0,161.988,67.77000000000001,403794.0,117331.0,0.0485091072950121,DOWN,0.0127577767969151,UP,-0.067398498347331,DOWN,8.076782699333334,0.0886018303239873,UP,15794.3458,26.47660459138589,168.19941609617246,270602.2899999999,118072.0,179946.0,174009.0,0.1142507651794245,0.1099047818950756,0.074166110942998,0.114914722779841,0.0881922637013694,UP,UP,UP,UP
2008-09,53046.0,57674.0,46908.0,59325.0,-0.138301854066455,7044.0,15.07,2.388762789235098,5.659100982,3.211247116,6.0375,14705.139,797.0,904.0,4.3,305378.0,1160.0,7722.0,6.1,2.2925347571405443,122.5937,191.2,2314.67,340396.0,160.308,67.64,410624.0,116999.0,0.0481538912429841,DOWN,0.0027512561159563,UP,-0.0729411523152766,DOWN,7.980116032666667,0.0736272299654954,UP,15916.9395,26.33830273731943,170.58817888540756,272916.9599999999,118976.0,180743.0,175169.0,0.1114061302266089,0.1071121684447801,0.0710666278284172,0.113291329586872,0.0863613072256158,UP,UP,UP,UP
2008-10,52853.0,57548.0,46769.0,59119.0,-1.01013332845789,6967.0,14.72,2.451005098112319,5.897155697,3.018102168,6.2,14608.208,736.0,876.0,5.2,305616.0,1055.0,7735.0,6.5,2.379546134130174,118.4615,197.1,2246.0,329304.0,158.326,67.5,412323.0,116667.0,0.0477992251714569,DOWN,-0.0072877607093861,DOWN,-0.0823476311923373,DOWN,7.878419288333333,0.135661438479553,UP,16035.401,25.32816940886154,173.03918398351988,275162.9599999999,119852.0,181479.0,176224.0,0.1084951237548717,0.1042467987584774,0.0680746508819138,0.1110272290619789,0.0836597028060357,UP,UP,UP,UP
2008-11,52660.0,57422.0,46630.0,58913.0,-1.91528953285958,6813.0,14.42,2.4336133554004498,6.127155697,2.648102168,6.0875,14549.108,626.0,842.0,6.3,305823.0,1076.0,7640.0,6.8,2.5416019934645457,110.4791,197.1,2246.0,312540.0,156.141,67.43,405596.0,116335.0,0.0475736226510105,DOWN,-0.01114861913172,DOWN,-0.0991324427865533,DOWN,7.731752621666666,0.0825844891691994,UP,16145.8801,23.41287987600196,175.47279733892032,277408.9599999999,120694.0,182105.0,177300.0,0.1048823373671671,0.1012960445525157,0.0643243819078187,0.1088047815746165,0.0812076085053592,UP,UP,UP,UP
2008-12,52467.0,57296.0,46491.0,58707.0,-1.03424738142875,6701.0,14.12,2.4159137783010487,6.357155697,2.278102168,5.286,14490.008,554.0,806.0,6.2,306030.0,1021.0,7460.0,7.3,2.72785282839839,103.7368,197.1,2246.0,293997.0,153.618,67.36,393186.0,116003.0,0.0473483253275822,DOWN,-0.0150259411215723,DOWN,-0.1113120285380944,DOWN,7.585085955,0.0659329504390497,UP,16249.6169,22.37863249457321,177.88871111722136,279654.9599999999,121500.0,182659.0,178321.0,0.1013597858639011,0.0982890979752494,0.0606557595569699,0.1066228428144161,0.0788587474620106,UP,UP,UP,UP
2009-01,52333.0,57188.0,46504.0,58631.0,0.435241737542101,6567.0,13.823,2.501435951739211,6.591277731,1.915486978,5.047499999999999,14430.901,545.0,783.0,6.2,306237.0,777.0,7363.0,7.8,2.9014215940827497,95.2495,197.1,1972.67,283870.0,151.506,67.3,381677.0,115819.0,0.0471233097241678,UP,-0.0189203466132303,DOWN,-0.1296407823844807,DOWN,7.443254903000001,0.1148569047547097,UP,16344.8664,22.81387423211531,180.39014706896057,281627.6299999999,122283.0,183204.0,179098.0,0.0971316782354839,0.095304455394583,0.0572913506749184,0.1039920988781517,0.0751625276600876,UP,UP,UP,UP
2009-02,52203.0,57075.0,46514.0,58554.0,0.497293303590475,6446.0,13.183,2.3513752571634776,6.381277731,1.845486978,5.13,14414.351,558.0,756.0,5.6,306446.67,819.0,7285.0,8.3,3.0633909220278057,97.6872,197.1,1972.67,267938.0,150.014,67.33,382404.0,115629.0,0.0470370619462107,UP,-0.0236685979727495,DOWN,-0.1451568525063107,DOWN,7.136588236333334,0.0342844661198813,UP,16442.5536,23.311167535705785,182.74152232612408,283600.2999999999,123039.0,183762.0,179917.0,0.093346932947609,0.0922896889873052,0.0544884464915351,0.1014047123055777,0.0720855808021767,UP,UP,UP,UP
2009-03,52073.0,56962.0,46524.0,58477.0,0.24317484554154,6291.0,12.543,2.3978952727983707,6.171277731,1.775486978,5.0025,14397.801,513.0,717.0,5.9,306656.34,839.0,7041.0,8.7,3.0492730404820207,86.881,197.1,1972.67,254645.0,148.66,67.36,383667.0,115439.0,0.0469509321085616,UP,-0.0284052487201314,DOWN,-0.1631704419035284,DOWN,6.829921569666666,0.0195910101253717,UP,16529.4346,23.554342381247324,185.1394175989224,285572.96999999986,123756.0,184275.0,180756.0,0.0892006616839025,0.0891027172239184,0.0517346659031136,0.0988596115456145,0.0696249411566149,UP,UP,UP,UP
2009-04,51943.0,56849.0,46534.0,58400.0,0.249636827778799,6154.0,11.91782018,2.3702437414678603,5.957940152,1.709700312,4.8100000000000005,14381.236,521.0,677.0,6.6,306866.0,846.0,7067.0,9.0,2.928523523860541,81.9703,197.1,2141.67,243958.0,147.94799999999998,67.4,369627.0,115249.0,0.0468648726154086,UP,-0.0331323117800023,DOWN,-0.1744638782779767,DOWN,6.528486881333333,0.0162048231290415,UP,16611.4049,23.80397920902612,187.5096613403903,287714.63999999984,124433.0,184796.0,181602.0,0.0848178381706136,0.0856847813303993,0.0488139744920739,0.0969931049748217,0.0682509428750442,UP,UP,UP,UP
2009-05,51813.0,56736.0,46544.0,58323.0,0.288876383417745,6100.0,11.77782018,2.2300144001592104,6.077940152,1.659700312,4.8575,14403.786,556.0,650.0,7.9,307101.67,818.0,7087.0,9.4,2.954910279033736,78.8737,197.0,2141.67,237188.0,147.695,67.47,365757.0,115059.0,0.0469023369361684,UP,-0.0323119310407912,DOWN,-0.1760175753855317,DOWN,6.505153548,-0.0609847514384375,DOWN,16690.2786,24.092855592443865,189.7396757405495,289856.3099999998,125083.0,185352.0,182420.0,0.0805782330573934,0.0822556867130031,0.0461804363862404,0.0951575813496297,0.0660350904993584,UP,UP,UP,UP
2009-06,51683.0,56623.0,46554.0,58246.0,0.858989226395336,6010.0,11.63782018,2.1400661634962708,6.197940152,1.609700312,5.42,14426.336,601.0,627.0,6.2,307337.34,797.0,7092.0,9.5,2.856470206220483,78.7749,197.0,2141.67,237343.0,148.09,67.54,354227.0,114869.0,0.046939743800737,UP,-0.0314934445772379,DOWN,-0.1824602049744193,DOWN,6.481820214666667,-0.1021560482826683,DOWN,16769.0535,24.9518448188392,191.87974190404577,291997.9799999998,125710.0,185953.0,183217.0,0.0765749529167131,0.0788283470659481,0.0427726409074927,0.0933522725547127,0.0637292440505921,UP,UP,UP,UP
2009-07,51553.0,56510.0,46564.0,58169.0,-0.158558692215323,5932.0,11.493,2.066862759472976,6.324835435,1.562327588,5.222,14448.882,595.0,611.0,5.5,307573.0,797.0,7039.0,9.5,2.9014215940827497,79.6953,197.0,2133.0,244141.0,148.409,67.6,344704.0,114679.0,0.0469770818634925,DOWN,-0.0306769881636062,DOWN,-0.1881485566968686,DOWN,6.460054341,-0.1289684903005904,DOWN,16848.7488,24.79328612662388,193.94660466351877,294130.9799999998,126321.0,186548.0,184014.0,0.0726622697636199,0.0754906334145518,0.0408112734764542,0.0919655643435059,0.0617664910170592,UP,UP,UP,UP
2009-08,51423.0,56397.0,46574.0,58092.0,0.224285004481049,5855.0,11.503,2.0149030205422647,6.734835435,1.582327588,5.1925,14516.342,616.0,588.0,4.5,307810.33,792.0,6991.0,9.6,2.803360380906535,77.1998,197.0,2133.0,250768.0,148.27700000000002,67.47,334891.0,114489.0,0.0471600222123799,UP,-0.0194919190139244,DOWN,-0.1947686764765827,DOWN,6.606721007666667,-0.185179105383802,DOWN,16925.9486,25.01757113110493,195.96150768406105,296263.9799999998,126909.0,187164.0,184806.0,0.0691958492691199,0.0721756863118377,0.0393284319764804,0.0906007028329358,0.0601996041981794,UP,UP,UP,UP
2009-09,51293.0,56284.0,46584.0,58015.0,0.0625480693495817,5787.0,11.513,2.0541237336955462,7.144835435,1.602327588,5.0575,14583.802,609.0,576.0,5.6,308047.66,721.0,6981.0,9.8,2.8390784635086144,76.367,197.0,2133.0,254135.0,148.024,67.33999999999999,322235.0,114299.0,0.047342680674802,UP,-0.0082855637664531,DOWN,-0.196562168042258,DOWN,6.753387674333333,-0.1509262204524928,DOWN,17002.315599999998,25.08011920045451,198.01563141775657,298396.9799999998,127485.0,187773.0,185527.0,0.0659656270719671,0.0690769185197204,0.0381576537054794,0.0892571745450251,0.0574492018092105,UP,UP,UP,UP
2009-10,51163.0,56171.0,46594.0,57938.0,0.0963101185818578,5716.0,11.512,2.0014800002101243,7.568348808,1.632985382,4.952,14651.248,583.0,554.0,5.2,308285.0,746.0,6915.0,10.0,2.928523523860541,67.7512,197.0,2221.67,254942.0,147.849,67.2,308583.0,114109.0,0.047525010947662,UP,0.0029419570236023,UP,-0.1979154559803608,DOWN,6.904444729999999,-0.2026112775570689,DOWN,17070.066799999997,25.17642931903637,200.0171114179667,300618.6499999998,128039.0,188356.0,186273.0,0.0625276094690001,0.0660772567445747,0.0371938446871543,0.088479013998337,0.0554574264882296,UP,UP,UP,UP
2009-11,51033.0,56058.0,46604.0,57861.0,0.0707753368767079,5696.0,11.432,2.028148247292285,7.388348808,1.632985382,4.875,14689.038,623.0,532.0,5.6,308490.33,844.0,6991.0,9.9,2.9652730660692823,74.3749,197.0,2221.67,255941.0,148.134,67.17,299917.0,113919.0,0.0476158782675619,UP,0.0095718154194758,UP,-0.1790683776818565,DOWN,6.817778063333333,-0.1822539471271613,DOWN,17144.441699999996,25.24720465591308,202.04525966525895,302840.3199999998,128571.0,188979.0,187117.0,0.0600091069977219,0.0632228640870619,0.0370524539776543,0.0877128626111301,0.0538908765747215,UP,UP,UP,UP
