DATE,avg_expenditure_55_64,avg_expenditure_35_44,avg_expenditure_25_34,avg_expenditure_45_54,CPI,employees_construction,HCAI_GOVT,houses-for-sale-to-sold,HCAI_PP,HCAI_GSE,MORTGAGE30US,GDP,PERMIT,pvt_owned_house_under_const,personal_saving_rate,population,house_units_completed,retail_sales_home_furnishing_stores,UNRATE,unrate_construction,industrial_production_cement,producer_price_index_concrete_brick,job_gains_private,residential_const_val,target,homeownership,nonresidential_const_val
2000-01,39517.0,45296.0,38987.0,46308.0,0.297088532382659,6752.0,20.48,4.3,17.08718836,6.699502667,8.21,10002.179,1727.0,991.0,5.0,281304.0,1574.0,7484.0,4.0,9.7,144.613,143.2,3001.33,353065.0,100.551,67.1,247213.0
2000-02,39694.0,45443.0,39029.0,46456.0,0.592417061611377,6730.0,20.02,4.3,16.92718836,6.639502667,8.325,10084.029,1692.0,998.0,4.5,281536.67,1677.0,7548.0,4.1,10.6,143.9732,143.7,3001.33,351933.0,101.339,67.13,265200.0
2000-03,39871.0,45590.0,39071.0,46604.0,0.824499411071837,6811.0,19.56,4.3,16.76718836,6.579502667,8.24,10165.879,1651.0,988.0,4.3,281769.34,1704.0,7599.0,4.0,8.7,151.6946,143.7,3001.33,353452.0,102.126,67.16,268020.0
2000-04,40048.0,45737.0,39113.0,46752.0,0.058411214953279,6794.0,19.085,4.4,16.59375416,6.517766177,8.1525,10247.72,1597.0,989.0,4.8,282002.0,1610.0,7729.0,3.8,5.8,142.1024,143.7,2813.0,356188.0,102.922,67.2,264832.0
2000-05,40225.0,45884.0,39155.0,46900.0,0.116754232340923,6770.0,19.445,4.4,16.18375416,6.437766177,8.515,10271.2,1543.0,985.0,4.8,282257.67,1682.0,7673.0,4.0,5.0,143.7562,149.2,2813.0,349907.0,103.677,67.37,275989.0
2000-06,40402.0,46031.0,39197.0,47048.0,0.524781341107882,6778.0,19.805,4.8,15.77375416,6.357766177,8.288,10294.679999999998,1572.0,982.0,4.8,282513.34,1530.0,7593.0,4.0,4.6,140.99,144.3,2813.0,348133.0,104.424,67.54,271873.0
2000-07,40579.0,46178.0,39239.0,47196.0,0.23201856148492,6794.0,20.153,4.1,15.35747403,6.273571575,8.1475,10318.165,1542.0,979.0,5.1,282769.0,1495.0,7748.0,4.0,4.4,140.54,144.3,2855.33,337374.0,105.053,67.7,274805.0
2000-08,40756.0,46325.0,39281.0,47344.0,0.0,6796.0,20.453,4.4,15.49747403,6.273571575,8.0275,10357.355,1552.0,976.0,5.2,283018.67,1573.0,7682.0,4.1,5.1,144.0,144.3,2855.33,337583.0,105.768,67.63000000000001,284502.0
2000-09,40933.0,46472.0,39323.0,47492.0,0.520833333333312,6807.0,20.753,4.0,15.63747403,6.273571575,7.912000000000001,10396.545,1570.0,970.0,4.5,283268.34,1528.0,7665.0,3.9,4.6,142.1897,144.3,2855.33,339048.0,106.538,67.56,289543.0
2000-10,41110.0,46619.0,39365.0,47640.0,0.172711571675311,6814.0,21.041,4.0,15.77915993,6.274358113,7.795,10435.744,1577.0,972.0,4.8,283518.0,1513.0,7737.0,3.9,4.9,143.4779,144.3,2781.67,344095.0,107.382,67.5,286731.0
2000-11,41287.0,46766.0,39407.0,47788.0,0.0574712643678088,6817.0,21.431,4.2,15.93915993,6.124358113,7.745,10447.244,1614.0,970.0,4.7,283735.0,1539.0,7580.0,3.9,5.7,137.4387,144.3,2781.67,347301.0,108.301,67.5,288986.0
2000-12,41464.0,46913.0,39449.0,47936.0,-0.0574382538770748,6792.0,21.821,3.6,16.09915993,5.974358113,7.382,10458.744,1543.0,969.0,4.4,283952.0,1521.0,7160.0,3.9,6.8,130.5541,144.2,2781.67,344139.0,109.14,67.5,281975.0
2001-01,41701.0,47026.0,39523.0,47998.0,0.632183908045972,6824.0,22.218,3.8,16.25298916,5.835833945,7.0325,10470.231,1699.0,986.0,4.9,284169.0,1456.0,7764.0,4.2,9.8,139.6751,144.2,2886.33,348279.0,109.846,67.5,278005.0
2001-02,41940.0,47144.0,39595.0,48066.0,0.39977155910909,6841.0,22.108,3.7,16.05298916,5.7758339450000005,7.05,10513.151,1656.0,987.0,5.0,284392.0,1536.0,7611.0,4.2,9.9,143.9848,144.2,2886.33,353629.0,110.499,67.57,270735.0
2001-03,42179.0,47262.0,39667.0,48134.0,0.227531285551749,6862.0,21.998,3.8,15.852989159999998,5.715833945,6.952,10556.071,1659.0,1001.0,5.3,284615.0,1470.0,7549.0,4.3,8.4,147.6021,144.2,2886.33,350029.0,111.108,67.64,280450.0
2001-04,42418.0,47380.0,39739.0,48202.0,0.3972758229285,6844.0,21.88747873,3.9,15.66419611,5.646561069,7.0775,10599.0,1666.0,1007.0,5.1,284838.0,1574.0,7560.0,4.4,7.1,152.7133,148.0,2653.67,361991.0,111.651,67.7,278653.0
2001-05,42657.0,47498.0,39811.0,48270.0,0.452232899943458,6849.0,22.03747873,4.0,15.51419611,5.616561068999999,7.145,10598.67,1665.0,1015.0,4.5,285086.67,1497.0,7559.0,4.3,5.6,149.6911,149.3,2653.67,360534.0,112.163,67.83,281069.0
2001-06,42896.0,47616.0,39883.0,48338.0,0.16882386043895,6840.0,22.18747873,4.2,15.36419611,5.586561069,7.159999999999999,10598.34,1626.0,1013.0,4.4,285335.34,1654.0,7613.0,4.5,5.1,147.0751,149.3,2653.67,365905.0,112.796,67.96000000000001,284499.0
2001-07,43135.0,47734.0,39955.0,48406.0,-0.280898876404488,6845.0,22.326,4.2,15.21256375,5.562341532,7.1275,10598.02,1598.0,1017.0,5.6,285584.0,1582.0,7671.0,4.6,4.9,147.7865,149.3,2556.0,366500.0,113.491,68.1,279200.0
2001-08,43374.0,47852.0,40027.0,48474.0,0.0,6827.0,22.306,4.4,15.20256375,5.402341532,6.95,10618.83,1615.0,1011.0,6.6,285826.33,1615.0,7628.0,4.9,5.8,145.3626,149.3,2556.0,369000.0,114.167,68.07,274690.0
2001-09,43613.0,47970.0,40099.0,48542.0,0.450704225352114,6813.0,22.286,4.4,15.19256375,5.242341531999999,6.8175,10639.64,1565.0,1014.0,7.0,286068.66,1551.0,7419.0,5.0,5.5,143.2876,149.3,2556.0,368809.0,114.811,68.03999999999999,270320.0
2001-10,43852.0,48088.0,40171.0,48610.0,-0.33651149747618,6804.0,22.261,4.3,15.18807607,5.078796687,6.6175,10660.465,1566.0,1008.0,3.1,286311.0,1599.0,7543.0,5.3,6.1,146.5655,149.3,2515.33,370957.0,115.309,68.0,268404.0
2001-11,44091.0,48206.0,40243.0,48678.0,-0.168823860438935,6784.0,22.241,4.1,15.36807607,5.108796687,6.658,10701.475,1651.0,1011.0,3.5,286519.0,1555.0,7694.0,5.5,7.6,151.3362,149.3,2515.33,375803.0,115.857,67.93,260359.0
2001-12,44330.0,48324.0,40315.0,48746.0,-0.394588500563707,6785.0,22.221,3.8,15.54807607,5.138796686999999,7.065,10742.485,1680.0,996.0,3.8,286727.0,1693.0,7869.0,5.7,9.0,149.4688,149.3,2515.33,376279.0,116.456,67.86,264194.0
2002-01,44318.0,48234.0,40335.0,48861.0,0.226372382569328,6775.0,22.21,4.2,15.73934624,5.179170563,6.9975,10783.5,1665.0,996.0,5.7,286935.0,1632.0,7847.0,5.7,13.6,154.1368,149.3,2741.67,377631.0,117.143,67.8,263731.0
2002-02,44306.0,48138.0,40352.0,48974.0,0.395256916996071,6766.0,22.39,4.0,15.73934624,5.379170563,6.8925,10818.15,1787.0,1005.0,5.5,287148.0,1671.0,7932.0,5.7,12.2,153.3106,149.3,2741.67,385745.0,117.845,67.73,256668.0
2002-03,44294.0,48042.0,40369.0,49087.0,0.562429696287966,6755.0,22.57,4.1,15.73934624,5.579170563,7.014,10852.8,1691.0,1013.0,5.6,287361.0,1559.0,7936.0,5.7,11.8,144.7966,148.6,2741.67,385406.0,118.686,67.66,252252.0
2002-04,44282.0,47946.0,40386.0,49200.0,0.559284116331084,6710.0,22.756,4.3,15.7432279,5.767403773,6.985,10887.46,1669.0,1011.0,5.5,287574.0,1625.0,7874.0,5.9,10.1,142.7707,150.1,2614.67,398990.0,119.61,67.6,250341.0
2002-05,44270.0,47850.0,40403.0,49313.0,0.0,6684.0,22.496,4.0,15.8432279,5.727403773,6.806,10919.65,1716.0,1019.0,6.2,287817.0,1705.0,7959.0,5.8,7.4,141.9094,150.1,2614.67,394223.0,120.724,67.72999999999999,241636.0
2002-06,44258.0,47754.0,40420.0,49426.0,0.0556173526140231,6701.0,22.236,4.2,15.9432279,5.687403773,6.65,10951.839999999998,1758.0,1023.0,6.2,288060.0,1589.0,7831.0,5.8,6.9,144.8674,150.5,2614.67,401920.0,121.812,67.86,235344.0
2002-07,44246.0,47658.0,40437.0,49539.0,0.111172873818774,6688.0,21.964,4.2,16.04755382,5.633759119,6.485,10984.04,1738.0,1029.0,5.4,288303.0,1615.0,7741.0,5.8,6.9,143.1601,150.5,2560.33,404632.0,122.887,68.0,229426.0
2002-08,44234.0,47562.0,40454.0,49652.0,0.333148250971684,6701.0,21.764,4.0,16.167553820000002,5.603759118999999,6.29,11009.84,1695.0,1013.0,5.4,288537.67,1722.0,7837.0,5.7,7.4,142.5233,150.5,2560.33,398875.0,123.83,68.1,227442.0
2002-09,44222.0,47466.0,40471.0,49765.0,0.16602102933039,6702.0,21.564,3.9,16.28755382,5.573759119,6.0925,11035.64,1803.0,1024.0,5.9,288772.34,1641.0,7832.0,5.7,7.0,144.0017,150.5,2560.33,394820.0,124.779,68.2,224568.0
2002-10,44210.0,47370.0,40488.0,49878.0,0.165745856353599,6689.0,21.365,4.0,16.40356533,5.554085017,6.1125,11061.433,1799.0,1026.0,5.8,289007.0,1601.0,7789.0,5.7,7.7,140.5239,150.5,2495.33,397077.0,125.734,68.3,228572.0
2002-11,44198.0,47274.0,40505.0,49991.0,0.0,6713.0,21.165,4.0,16.68356533,5.564085017,6.068,11099.003,1771.0,1031.0,5.8,289207.67,1718.0,7963.0,5.9,8.5,141.7779,150.5,2495.33,401424.0,126.669,68.2,228716.0
2002-12,44186.0,47178.0,40522.0,50104.0,-0.220628792057364,6700.0,20.965,4.0,16.963565329999998,5.574085017,6.0475,11136.573,1896.0,1033.0,5.4,289408.34,1671.0,7927.0,6.0,10.9,136.1994,150.5,2495.33,411758.0,127.623,68.1,222509.0
2003-01,44450.0,47444.0,40706.0,50323.0,0.442233278054161,6704.0,20.765,4.0,17.23083568,5.590053221,5.916,11174.129,1808.0,1049.0,5.4,289609.0,1654.0,7824.0,5.8,14.0,145.7576,150.5,2542.0,417788.0,128.46,68.0,226819.0
2003-02,44709.0,47713.0,40887.0,50545.0,0.770500825536602,6667.0,20.605,4.5,17.110835679999997,5.570053221,5.8425,11220.339,1854.0,1044.0,5.3,289823.67,1688.0,7501.0,5.9,14.0,130.6707,152.4,2542.0,417500.0,129.355,68.0,225646.0
2003-03,44968.0,47982.0,41068.0,50767.0,0.600764609502999,6654.0,20.445,4.1,16.99083568,5.550053221,5.745,11266.549,1757.0,1044.0,5.0,290038.34,1638.0,7854.0,5.9,11.8,139.9231,153.7,2542.0,413303.0,130.14700000000002,68.0,229653.0
2003-04,45227.0,48251.0,41249.0,50989.0,-0.217155266015187,6689.0,20.293,4.1,16.86274813,5.527591344,5.8125,11312.766,1803.0,1043.0,5.1,290253.0,1662.0,7895.0,6.0,9.3,143.4302,154.4,2460.33,420510.0,130.884,68.0,227092.0
2003-05,45486.0,48520.0,41430.0,51211.0,-0.163220892274219,6706.0,20.123,3.9,16.89274813,5.557591344,5.484,11397.396,1835.0,1047.0,5.5,290493.33,1733.0,8062.0,6.1,8.4,143.716,154.4,2460.33,421143.0,131.734,68.13,232573.0
2003-06,45745.0,48789.0,41611.0,51433.0,0.108991825613079,6723.0,19.953,3.5,16.92274813,5.587591344,5.23,11482.026,1875.0,1064.0,5.3,290733.66,1641.0,8084.0,6.3,7.9,146.5043,154.4,2460.33,430929.0,132.649,68.26,231498.0
2003-07,46004.0,49058.0,41792.0,51655.0,0.108873162765379,6735.0,19.795,3.6,16.9447071,5.61546195,5.6325,11566.669,1885.0,1078.0,6.1,290974.0,1680.0,8115.0,6.2,7.5,151.803,154.4,2478.0,448917.0,133.77700000000002,68.4,224707.0
2003-08,46263.0,49327.0,41973.0,51877.0,0.380641653072316,6760.0,20.225,3.5,17.5347071,5.74546195,6.264,11635.189,1966.0,1102.0,5.9,291205.67,1570.0,8156.0,6.1,7.1,152.498,154.4,2478.0,453031.0,134.968,68.47,228595.0
2003-09,46522.0,49596.0,42154.0,52099.0,0.325027085590467,6783.0,20.655,3.8,18.1247071,5.87546195,6.1475,11703.709,1961.0,1121.0,5.1,291437.34,1719.0,8214.0,6.1,7.6,154.9852,154.4,2478.0,458676.0,136.29399999999998,68.54,233700.0
2003-10,46781.0,49865.0,42335.0,52321.0,-0.107991360691145,6784.0,21.07598148,3.8,18.71549449,6.006090735,5.952,11772.234,2012.0,1135.0,5.3,291669.0,1728.0,8244.0,6.0,7.4,162.1132,154.4,2510.33,469855.0,137.532,68.6,233121.0
2003-11,47040.0,50134.0,42516.0,52543.0,-0.270270270270264,6796.0,21.21598148,4.1,18.77549449,6.046090735,5.9325,11822.634,1918.0,1158.0,5.3,291858.33,1692.0,8358.0,5.8,7.8,156.7902,154.4,2510.33,485245.0,138.793,68.6,226077.0
2003-12,47299.0,50403.0,42697.0,52765.0,-0.108401084010841,6827.0,21.35598148,4.0,18.83549449,6.086090735,5.876,11873.034,1987.0,1183.0,5.2,292047.66,1716.0,8312.0,5.7,9.3,160.271,154.4,2510.33,503356.0,140.179,68.6,232151.0
2004-01,47490.0,50801.0,42898.0,53022.0,0.48833423765599,6848.0,21.499,3.8,18.89475232,6.123230689,5.7125,11923.447,1952.0,1191.0,4.9,292237.0,1709.0,8307.0,5.7,11.3,152.7907,154.4,2623.33,498640.0,141.64600000000002,68.6,227349.0
2004-02,47681.0,51200.0,43095.0,53280.0,0.539956803455712,6838.0,21.479,3.7,18.84475232,6.103230689,5.635,11986.567,1966.0,1197.0,4.9,292449.67,1718.0,8375.0,5.6,11.6,149.9506,154.4,2623.33,500439.0,143.191,68.8,227051.0
2004-03,47872.0,51599.0,43292.0,53538.0,0.644468313641263,6887.0,21.459,3.6,18.79475232,6.083230689,5.445,12049.687,2066.0,1219.0,4.7,292662.34,1794.0,8585.0,5.8,11.3,169.2419,154.4,2623.33,506879.0,145.059,69.0,233056.0
2004-04,48063.0,51998.0,43489.0,53796.0,0.320170757737461,6901.0,21.43366422,4.0,18.75948013,6.064002572,5.83,12112.815,2070.0,1222.0,5.1,292875.0,1938.0,8519.0,5.6,9.5,170.912,155.6,2574.0,512400.0,146.592,69.2,233437.0
2004-05,48254.0,52397.0,43686.0,54054.0,0.585106382978719,6948.0,21.53366422,3.8,19.22948013,6.134002572,6.27,12176.975,2150.0,1233.0,5.1,293117.67,1893.0,8389.0,5.6,7.4,166.8739,155.6,2574.0,522534.0,148.185,69.13000000000001,232956.0
2004-06,48445.0,52796.0,43883.0,54312.0,0.317292437863566,6962.0,21.63366422,3.9,19.69948013,6.204002571999999,6.2875,12241.135,2020.0,1229.0,5.6,293360.34,1857.0,8572.0,5.6,7.0,161.1205,155.6,2574.0,527794.0,149.85,69.06,232519.0
2004-07,48636.0,53195.0,44080.0,54570.0,-0.158144438587237,6977.0,21.731,4.5,20.18101215,6.273903333,6.056,12305.307,2112.0,1247.0,5.0,293603.0,1881.0,8868.0,5.5,6.4,165.4313,155.6,2561.0,543260.0,151.338,69.0,238888.0
2004-08,48827.0,53594.0,44277.0,54828.0,0.0527983104540587,7003.0,21.841,4.3,20.02101215,6.273903333,5.8675,12379.277,2056.0,1238.0,5.0,293846.67,1911.0,8675.0,5.4,6.0,165.3898,155.6,2561.0,551447.0,152.634,69.07,241348.0
2004-09,49018.0,53993.0,44474.0,55086.0,0.211081794195252,7029.0,21.951,4.1,19.86101215,6.273903333,5.754,12453.247,2041.0,1247.0,4.4,294090.34,1796.0,8604.0,5.4,6.8,164.6773,155.6,2561.0,546306.0,154.179,69.14,246868.0
2004-10,49209.0,54392.0,44671.0,55344.0,0.526592943654557,7077.0,22.055,3.9,19.68728084,6.259126437,5.7225,12527.214,2097.0,1264.0,4.3,294334.0,1839.0,8806.0,5.5,6.9,159.7799,155.6,2616.0,551137.0,155.75,69.2,246581.0
2004-11,49400.0,54791.0,44868.0,55602.0,0.0523834468308086,7091.0,21.905,4.3,19.77728084,6.269126437,5.73,12607.234,2079.0,1268.0,3.8,294541.67,1758.0,8722.0,5.4,7.4,155.9717,155.6,2616.0,550392.0,157.52700000000002,69.17,247029.0
2004-12,49591.0,55190.0,45065.0,55860.0,-0.366492146596853,7117.0,21.755,4.1,19.86728084,6.279126437,5.752,12687.254,2082.0,1280.0,6.6,294749.34,1921.0,8905.0,5.4,9.5,165.2899,155.6,2616.0,566284.0,159.33,69.14,246725.0
2005-01,49692.0,55380.0,45278.0,55996.0,0.210194429847596,7095.0,21.612,4.4,19.9500262,6.275362861,5.71,12767.286,2139.0,1302.0,3.2,294957.0,1892.0,8856.0,5.3,11.8,162.337,156.0,2593.0,575650.0,161.28799999999998,69.1,250158.0
2005-02,49792.0,55570.0,45488.0,56138.0,0.576822233875206,7153.0,21.222,4.3,20.0800262,6.165362860999999,5.6275,12819.076,2114.0,1322.0,2.9,295167.33,1908.0,8908.0,5.4,12.3,166.6182,161.6,2593.0,588435.0,163.344,68.92999999999999,251796.0
2005-03,49892.0,55760.0,45698.0,56280.0,0.782064650677772,7181.0,20.832,4.1,20.2100262,6.055362861,5.928,12870.866,2062.0,1311.0,3.1,295377.66,1787.0,8840.0,5.2,10.3,164.584,159.2,2593.0,591580.0,165.812,68.75999999999999,251961.0
2005-04,49992.0,55950.0,45908.0,56422.0,0.672529746508014,7266.0,20.449,4.3,20.32669546,5.959056063,5.855,12922.656,2150.0,1324.0,2.7,295588.0,1927.0,8994.0,5.2,7.4,160.4395,163.2,2584.33,598335.0,167.50099999999998,68.6,254161.0
2005-05,50092.0,56140.0,46118.0,56564.0,-0.102774922918795,7294.0,20.269,4.2,20.24669546,5.819056063000001,5.72,12995.986,2085.0,1322.0,3.2,295838.67,2103.0,8963.0,5.1,6.1,164.6264,163.2,2584.33,603707.0,169.35,68.66999999999999,255438.0
2005-06,50192.0,56330.0,46328.0,56706.0,0.0514403292181004,7333.0,20.089,4.3,20.16669546,5.679056063,5.582,13069.316,2178.0,1329.0,2.6,296089.34,1965.0,9093.0,5.0,5.7,164.5805,163.2,2584.33,616958.0,171.19,68.74,252025.0
2005-07,50292.0,56520.0,46538.0,56848.0,0.462724935732656,7353.0,19.915,4.2,20.09013093,5.537896201,5.695,13142.642,2203.0,1338.0,2.1,296340.0,1886.0,9084.0,5.0,5.2,157.5149,163.2,2674.33,628750.0,172.859,68.8,253900.0
2005-08,50392.0,56710.0,46748.0,56990.0,0.511770726714434,7394.0,19.925,4.5,20.42013093,5.747896201,5.82,13203.162,2219.0,1356.0,2.6,296588.67,1952.0,9193.0,4.9,5.7,158.9917,163.2,2674.33,633710.0,174.44299999999998,68.86999999999999,257599.0
2005-09,50492.0,56900.0,46958.0,57132.0,1.22199592668025,7415.0,19.935,4.7,20.75013093,5.957896201,5.774,13263.682,2263.0,1377.0,2.7,296837.34,1922.0,9244.0,5.0,5.7,160.2513,163.2,2674.33,647374.0,176.437,68.94,263183.0
2005-10,50592.0,57090.0,47168.0,57274.0,0.201207243460752,7460.0,19.957,4.5,21.08794378,6.177083637,6.065,13324.204,2170.0,1376.0,2.9,297086.0,1962.0,9315.0,5.0,5.3,161.7801,163.2,2604.0,658590.0,178.02700000000002,69.0,265451.0
2005-11,50692.0,57280.0,47378.0,57416.0,-0.803212851405626,7524.0,20.207,5.0,21.31794378,6.327083637,6.33,13415.854,2218.0,1395.0,3.2,297302.67,1907.0,9319.0,5.0,5.7,166.926,163.2,2604.0,665376.0,179.68,68.83,269373.0
2005-12,50792.0,57470.0,47588.0,57558.0,-0.40485829959513,7533.0,20.457,4.9,21.54794378,6.477083637,6.272,13507.504,2120.0,1405.0,3.1,297519.34,1941.0,9260.0,4.9,8.2,170.1105,163.3,2604.0,670522.0,180.91,68.66,272395.0
2006-01,51039.0,57598.0,47576.0,57627.0,0.762195121951216,7601.0,20.702,5.3,21.77388394,6.631796279,6.145,13599.16,2212.0,1424.0,3.7,297736.0,2036.0,9561.0,4.7,9.0,192.0322,167.4,2626.67,675679.0,182.32,68.5,277343.0
2006-02,51289.0,57720.0,47570.0,57691.0,0.20171457387795,7664.0,20.592,6.1,21.66388394,6.701796279,6.2525,13650.58,2141.0,1423.0,3.9,297960.0,2048.0,9439.0,4.8,8.6,186.9827,168.9,2626.67,678562.0,183.287,68.57,280283.0
2006-03,51539.0,57842.0,47564.0,57755.0,0.55359838953198,7689.0,20.482000000000003,5.9,21.55388394,6.771796278999999,6.324,13702.0,2118.0,1423.0,4.1,298184.0,2245.0,9431.0,4.7,8.5,174.864,168.9,2626.67,668311.0,184.364,68.64,285365.0
2006-04,51789.0,57964.0,47558.0,57819.0,0.850850850850834,7726.0,20.366,6.3,21.43731098,6.828372784,6.5075,13753.424,1998.0,1401.0,3.8,298408.0,2071.0,9402.0,4.7,6.9,165.8735,169.4,2588.67,650388.0,184.329,68.7,287651.0
2006-05,52039.0,58086.0,47552.0,57883.0,0.496277915632743,7713.0,20.366,6.2,21.40731098,6.958372784,6.5975,13792.344,1905.0,1409.0,3.6,298665.33,1897.0,9368.0,4.6,6.6,160.6514,169.4,2588.67,633815.0,184.156,68.8,292927.0
2006-06,52289.0,58208.0,47546.0,57947.0,0.197530864197532,7699.0,20.366,6.3,21.37731098,7.088372784,6.682,13831.264,1867.0,1383.0,3.7,298922.66,2050.0,9485.0,4.6,5.6,161.3281,169.4,2588.67,615053.0,183.507,68.9,299334.0
2006-07,52539.0,58330.0,47540.0,58011.0,0.295712173484489,7712.0,20.352,7.3,21.36200647,7.229796828,6.7625,13870.188,1763.0,1363.0,3.1,299180.0,1934.0,9442.0,4.7,6.1,152.8727,169.4,2515.0,598487.0,183.067,69.0,301402.0
2006-08,52789.0,58452.0,47534.0,58075.0,0.196560196560197,7720.0,21.092,6.7,21.35200647,7.329796827999999,6.523999999999999,13926.648,1722.0,1339.0,3.3,299435.33,1877.0,9422.0,4.7,5.9,153.7995,169.4,2515.0,584460.0,182.596,68.97,306563.0
2006-09,53039.0,58574.0,47528.0,58139.0,-0.490436488474757,7718.0,21.832,6.7,21.34200647,7.429796828,6.4025,13983.108,1655.0,1317.0,3.2,299690.66,2011.0,9549.0,4.5,5.6,149.9671,169.4,2515.0,573878.0,182.798,68.94,307094.0
2006-10,53289.0,58696.0,47522.0,58203.0,-0.542138984721521,7682.0,22.574,7.3,21.32123934,7.524038627,6.3575,14039.56,1570.0,1283.0,3.2,299946.0,1918.0,9375.0,4.4,4.5,151.0867,169.4,2590.0,561444.0,183.198,68.9,304567.0
2006-11,53539.0,58818.0,47516.0,58267.0,-0.148662041625379,7666.0,22.034,6.6,20.30123934,7.684038627,6.24,14098.26,1535.0,1265.0,3.6,300167.0,1893.0,9311.0,4.5,6.0,153.3176,169.4,2590.0,548971.0,183.609,68.73,312164.0
2006-12,53789.0,58940.0,47510.0,58331.0,0.148883374689833,7685.0,21.494,6.5,19.281239340000003,7.844038627000001,6.135,14156.96,1638.0,1247.0,3.5,300388.0,1888.0,9334.0,4.4,6.9,167.7527,169.4,2590.0,545011.0,184.138,68.56,320162.0
2007-01,53869.0,58924.0,47564.0,58568.0,0.305252725470763,7725.0,20.969,7.2,18.2491288,8.019024255,6.2175,14215.651,1626.0,1217.0,3.2,300609.0,1822.0,9609.0,4.6,8.9,159.9997,173.4,2605.0,537571.0,184.516,68.4,320249.0
2007-02,53952.0,58914.0,47618.0,58805.0,0.535036755987662,7626.0,20.969,7.9,16.0091288,8.199024255,6.285,14277.791,1598.0,1206.0,3.6,300834.0,1640.0,9369.0,4.5,10.5,153.1247,173.6,2605.0,531641.0,184.598,68.33000000000001,332339.0
2007-03,54035.0,58904.0,47672.0,59042.0,0.910569585108543,7706.0,20.969,7.9,13.7691288,8.379024255,6.156000000000001,14339.931,1596.0,1192.0,3.9,301059.0,1623.0,9406.0,4.4,9.0,154.2676,175.7,2605.0,527865.0,184.149,68.26,340354.0
2007-04,54118.0,58894.0,47726.0,59279.0,0.649616268650889,7686.0,20.966,7.4,11.54173958,8.571120082,6.18,14402.082,1470.0,1181.0,3.8,301284.0,1539.0,9430.0,4.5,8.6,152.5383,188.5,2549.0,523666.0,183.01,68.2,345178.0
2007-05,54201.0,58884.0,47780.0,59516.0,0.61107186747047,7673.0,20.916,7.8,11.11173958,8.451120082000001,6.2620000000000005,14456.092,1493.0,1164.0,3.6,301543.33,1536.0,9331.0,4.4,6.9,154.5282,188.5,2549.0,514131.0,181.6,68.2,358048.0
2007-06,54284.0,58874.0,47834.0,59753.0,0.193797517660565,7687.0,20.866,8.2,10.68173958,8.331120082,6.657500000000001,14510.102,1407.0,1161.0,3.5,301802.66,1481.0,9264.0,4.6,5.9,149.986,188.5,2549.0,505936.0,180.254,68.2,369495.0
2007-07,54367.0,58864.0,47888.0,59990.0,-0.0254377207802054,7660.0,20.81634899,8.3,10.2635292,8.219771195,6.695,14564.117,1361.0,1144.0,3.4,302062.0,1534.0,9315.0,4.7,5.9,150.4928,188.5,2458.67,495976.0,179.111,68.2,370632.0
2007-08,54450.0,58854.0,47942.0,60227.0,-0.183390222708711,7610.0,20.74634899,9.2,10.2935292,8.059771195,6.572,14614.427,1321.0,1123.0,3.1,302317.67,1512.0,9300.0,4.6,5.3,149.1233,188.5,2458.67,480974.0,178.11700000000002,68.07000000000001,384672.0
2007-09,54533.0,58844.0,47996.0,60464.0,0.275590740535893,7577.0,20.67634899,9.2,10.3235292,7.899771195,6.3825,14664.737,1261.0,1108.0,3.1,302573.34,1356.0,9141.0,4.7,5.8,149.8047,188.5,2458.67,465709.0,177.558,67.94,395532.0
2007-10,54616.0,58834.0,48050.0,60701.0,0.213919132812117,7565.0,20.612,8.5,10.36258546,7.747088681,6.375,14715.058,1192.0,1096.0,3.0,302829.0,1405.0,9142.0,4.7,6.1,147.7916,188.6,2562.33,447819.0,176.62400000000002,67.8,408729.0
2007-11,54699.0,58824.0,48104.0,60938.0,0.593961787341581,7523.0,20.042,9.4,9.64258546,7.277088681,6.208,14712.218,1224.0,1080.0,2.8,303050.67,1390.0,9094.0,4.7,6.2,151.5488,188.6,2562.33,431878.0,175.14700000000002,67.8,402136.0
2007-12,54782.0,58814.0,48158.0,61175.0,-0.0670863129647814,7490.0,19.472,9.6,8.92258546,6.807088681,6.095,14709.378,1149.0,1059.0,3.2,303272.34,1328.0,9009.0,5.0,9.4,145.0394,188.6,2562.33,416486.0,174.342,67.8,401961.0
2008-01,54590.0,58682.0,48020.0,60973.0,0.497057647260469,7476.0,18.9,9.3,8.207419812,6.341538995,5.758,14706.538,1094.0,1041.0,3.2,303494.0,1331.0,8873.0,5.0,11.0,148.6468,189.0,2440.0,402138.0,173.132,67.8,414958.0
2008-02,54397.0,58556.0,47881.0,60767.0,0.290411218495348,7453.0,18.0,9.7,7.497419811999999,5.661538995,5.9175,14759.588,1014.0,1025.0,3.6,303716.0,1274.0,8594.0,4.9,11.4,145.2225,189.0,2440.0,386197.0,171.54,67.89999999999999,411129.0
2008-03,54204.0,58430.0,47742.0,60561.0,0.866821293098967,7406.0,17.099999999999998,10.5,6.787419812,4.981538994999999,5.97,14812.638,967.0,1014.0,3.4,303938.0,1195.0,8631.0,5.1,12.0,141.695,189.0,2440.0,390471.0,170.053,68.0,406437.0
